Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,16.441633034856835,0,63.140768720056364,0,87.86179786704196,Native fable 80% and 95% model intervals,Intermittent
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,484.50171811387685,437.419116016813,531.5843202109406,412.49509201338105,556.5083442143726,Native fable 80% and 95% model intervals,Intermittent
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,12.911119922808012,0,60.37409040207953,0,85.49946926412248,Native fable 80% and 95% model intervals,Intermittent
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,540.3454421009641,492.5051273737179,588.1857568282102,467.17999453302514,613.510889668903,Native fable 80% and 95% model intervals,Intermittent
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,16.83588774956735,0,65.05059359423392,0,90.57391712069258,Native fable 80% and 95% model intervals,Intermittent
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,444.4399446176796,395.85373251822193,493.02615671713727,370.13374546002495,518.7461437753343,Native fable 80% and 95% model intervals,Intermittent
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,6.378135017874257,0,55.33303418699981,0,81.24819239047915,Native fable 80% and 95% model intervals,Intermittent
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,ETS,485.4006811830865,436.07929850789594,534.722063858277,409.97013565524287,560.8312267109301,Native fable 80% and 95% model intervals,Intermittent
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,231.02777777777777,0,539.6140568208991,0,702.9697653721083,Native fable 80% and 95% model intervals,Intermittent
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,1085.2862694201992,0,1400.4117851543388,Native fable 80% and 95% model intervals,Intermittent
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,1331.86191570853,0,1777.5166939095664,Native fable 80% and 95% model intervals,Intermittent
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,1521.0660636839204,0,2066.879467696796,Native fable 80% and 95% model intervals,Intermittent
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,1680.5725388403985,0,2310.8235703086775,Native fable 80% and 95% model intervals,Intermittent
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,1821.1005644958198,0,2525.742639122035,Native fable 80% and 95% model intervals,Intermittent
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,1948.1476109644416,0,2720.0443294444754,Native fable 80% and 95% model intervals,Intermittent
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,2064.979427777241,0,2898.723174180746,Native fable 80% and 95% model intervals,Intermittent
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,2173.72383141706,0,3065.0333878191327,Native fable 80% and 95% model intervals,Intermittent
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,2275.858808260598,0,3221.2353554630163,Native fable 80% and 95% model intervals,Intermittent
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,2372.4604711924712,0,3368.97484974758,Native fable 80% and 95% model intervals,Intermittent
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,2464.3411985172165,0,3509.4942960745943,Native fable 80% and 95% model intervals,Intermittent
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Naive,490,0,2552.132127367841,0,3643.758935393592,Native fable 80% and 95% model intervals,Intermittent
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,0,0,57.021844484310144,0,87.20738558327037,Native fable 80% and 95% model intervals,Intermittent
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,420,362.9781555156899,477.0218444843101,332.79261441672963,507.20738558327037,Native fable 80% and 95% model intervals,Intermittent
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,0,0,57.021844484310144,0,87.20738558327037,Native fable 80% and 95% model intervals,Intermittent
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,500,442.9781555156899,557.0218444843101,412.79261441672963,587.2073855832704,Native fable 80% and 95% model intervals,Intermittent
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,0,0,57.021844484310144,0,87.20738558327037,Native fable 80% and 95% model intervals,Intermittent
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,530,472.9781555156899,587.0218444843101,442.79261441672963,617.2073855832704,Native fable 80% and 95% model intervals,Intermittent
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,0,0,57.021844484310144,0,87.20738558327037,Native fable 80% and 95% model intervals,Intermittent
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,599,541.9781555156899,656.0218444843101,511.79261441672963,686.2073855832704,Native fable 80% and 95% model intervals,Intermittent
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,0,0,57.021844484310144,0,87.20738558327037,Native fable 80% and 95% model intervals,Intermittent
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,432,374.9781555156899,489.0218444843101,344.79261441672963,519.2073855832704,Native fable 80% and 95% model intervals,Intermittent
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,0,0,57.021844484310144,0,87.20738558327037,Native fable 80% and 95% model intervals,Intermittent
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Seasonal_Naive,490,432.9781555156899,547.0218444843101,402.79261441672963,577.2073855832704,Native fable 80% and 95% model intervals,Intermittent
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,123.27777777777777,0,551.1819716110272,0,777.7007688576689,Native fable 80% and 95% model intervals,Lumpy
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,135.77142857142857,0,800.0163094909763,0,1151.6463090832897,Native fable 80% and 95% model intervals,Lumpy
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,139.54285714285714,0,1091.884610915848,0,1596.0238826063728,Native fable 80% and 95% model intervals,Lumpy
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,143.31428571428572,0,1325.3467143958242,0,1951.0768846306357,Native fable 80% and 95% model intervals,Lumpy
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,147.0857142857143,0,1529.8216982153667,0,2261.797912758976,Native fable 80% and 95% model intervals,Lumpy
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,150.85714285714286,0,1716.4973417460192,0,2545.2971990138453,Native fable 80% and 95% model intervals,Lumpy
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,154.62857142857143,0,1891.0075495964898,0,2810.1910569500637,Native fable 80% and 95% model intervals,Lumpy
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,158.40000000000003,0,2056.637859593443,0,3061.504283059039,Native fable 80% and 95% model intervals,Lumpy
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,162.17142857142858,0,2215.489299649381,0,3302.4501222461895,Native fable 80% and 95% model intervals,Lumpy
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,165.94285714285718,0,2368.9938960672994,0,3535.218669747826,Native fable 80% and 95% model intervals,Lumpy
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,169.71428571428572,0,2518.1745840476,0,3761.3743699493393,Native fable 80% and 95% model intervals,Lumpy
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,173.48571428571432,0,2663.7889002278007,0,3982.0757751606197,Native fable 80% and 95% model intervals,Lumpy
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Drift,177.2571428571429,0,2806.4141247246343,0,4198.205759132679,Native fable 80% and 95% model intervals,Lumpy
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954025077785,0,787.2327118404409,Native fable 80% and 95% model intervals,Lumpy
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954046802048,0,787.2327151628801,Native fable 80% and 95% model intervals,Lumpy
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954068526313,0,787.2327184853197,Native fable 80% and 95% model intervals,Lumpy
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954090250575,0,787.2327218077589,Native fable 80% and 95% model intervals,Lumpy
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954111974839,0,787.2327251301983,Native fable 80% and 95% model intervals,Lumpy
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954133699102,0,787.2327284526376,Native fable 80% and 95% model intervals,Lumpy
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954155423365,0,787.2327317750769,Native fable 80% and 95% model intervals,Lumpy
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954177147627,0,787.2327350975161,Native fable 80% and 95% model intervals,Lumpy
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954198871891,0,787.2327384199554,Native fable 80% and 95% model intervals,Lumpy
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954220596154,0,787.2327417423948,Native fable 80% and 95% model intervals,Lumpy
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954242320415,0,787.2327450648339,Native fable 80% and 95% model intervals,Lumpy
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ETS,123.22239012103705,0,557.3954264044678,0,787.2327483872731,Native fable 80% and 95% model intervals,Lumpy
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,123.27777777777774,0,557.0843772455036,0,786.7277192955189,Native fable 80% and 95% model intervals,Lumpy
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,777.548085042045,0,1119.2805987588445,Native fable 80% and 95% model intervals,Lumpy
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,1044.9428570304403,0,1528.2256126325876,Native fable 80% and 95% model intervals,Lumpy
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,1250.1220820216165,0,1842.0201583773412,Native fable 80% and 95% model intervals,Lumpy
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,1423.09617008409,0,2106.561197517689,Native fable 80% and 95% model intervals,Lumpy
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,1575.4894008988279,0,2339.6265316914705,Native fable 80% and 95% model intervals,Lumpy
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,1713.263412783812,0,2550.333699908624,Native fable 80% and 95% model intervals,Lumpy
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,1839.9596923552265,0,2744.0989385548464,Native fable 80% and 95% model intervals,Lumpy
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,1957.8857140608804,0,2924.4512252651753,Native fable 80% and 95% model intervals,Lumpy
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,2068.6442551261352,0,3093.8417962765334,Native fable 80% and 95% model intervals,Lumpy
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,2173.4022878929363,0,3254.055381772755,Native fable 80% and 95% model intervals,Lumpy
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,2273.0407822169027,0,3406.4393088805064,Native fable 80% and 95% model intervals,Lumpy
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Naive,132,0,2368.244164043233,0,3552.0403167546824,Native fable 80% and 95% model intervals,Lumpy
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,1607,955.2824107427817,2258.717589257218,610.2839587749221,2603.716041225078,Native fable 80% and 95% model intervals,Lumpy
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,53,0,704.7175892572183,0,1049.7160412250778,Native fable 80% and 95% model intervals,Lumpy
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,88,0,739.7175892572183,0,1084.7160412250778,Native fable 80% and 95% model intervals,Lumpy
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,0,0,651.7175892572183,0,996.7160412250779,Native fable 80% and 95% model intervals,Lumpy
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Seasonal_Naive,132,0,783.7175892572183,0,1128.7160412250778,Native fable 80% and 95% model intervals,Lumpy
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,79.95495030189997,37.101738983477794,122.80816162032215,14.416619216252684,145.49328138754726,Native fable 80% and 95% model intervals,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,18.398089431961296,0,72.4804251556034,0,101.10988431248767,Native fable 80% and 95% model intervals,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,65.79036603088683,6.040099887898769,125.54063217387488,0,157.17051245298873,Native fable 80% and 95% model intervals,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,29.30332219064589,0,92.17243675531151,0,125.45333565834727,Native fable 80% and 95% model intervals,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,57.39448943855664,0,122.04127448639292,0,156.2632152991642,Native fable 80% and 95% model intervals,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,35.76725976203805,0,101.44502796496752,0,136.21273829259485,Native fable 80% and 95% model intervals,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,52.417940716410776,0,118.69924159099847,0,153.7864428160119,Native fable 80% and 95% model intervals,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,39.59867628027612,0,106.23513321992873,0,141.5103427090648,Native fable 80% and 95% model intervals,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,49.468154960088924,0,116.31423541636978,0,151.70041289213822,Native fable 80% and 95% model intervals,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,41.86969953415108,0,108.83972193116736,0,144.29151030710554,Native fable 80% and 95% model intervals,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,47.7197070910912,0,114.76308633451728,0,150.25370747923412,Native fable 80% and 95% model intervals,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ARIMA,43.215819590555846,0,110.30264230522664,0,145.81626103444117,Native fable 80% and 95% model intervals,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,127.9973531712025,0,195.7550590056844,Native fable 80% and 95% model intervals,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,183.512477549869,0,280.6581150393365,Native fable 80% and 95% model intervals,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,227.7729593103029,0,348.3486805391165,Native fable 80% and 95% model intervals,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,266.4477381181508,0,407.49665055561974,Native fable 80% and 95% model intervals,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,301.6926546709558,0,461.3990989149739,Native fable 80% and 95% model intervals,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,334.59334003438045,0,511.71635505409273,Native fable 80% and 95% model intervals,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,365.7829043122992,0,559.416677321063,Native fable 80% and 95% model intervals,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,395.66620724765306,0,605.1192452606558,Native fable 80% and 95% model intervals,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,424.51919462748566,0,649.246081535737,Native fable 80% and 95% model intervals,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,452.5389820064337,0,692.0986483724608,Native fable 80% and 95% model intervals,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,479.87154368903117,0,733.9001942044035,Native fable 80% and 95% model intervals,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,0,0,506.6281192634221,0,774.8208453005964,Native fable 80% and 95% model intervals,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ETS,44.0720549055845,0,111.78568557262466,0,147.63111638856685,Native fable 80% and 95% model intervals,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ETS,44.0720549055845,0,111.78568591267,0,147.63111690862135,Native fable 80% and 95% model intervals,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ETS,44.0720549055845,0,111.78568625271538,0,147.63111742867585,Native fable 80% and 95% model intervals,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ETS,44.0720549055845,0,111.78568659276073,0,147.63111794873032,Native fable 80% and 95% model intervals,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,ETS,44.0720549055845,0,111.78568693280607,0,147.63111846878482,Native fable 80% and 95% model intervals,Intermittent
