Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1088.0,719.4050906798825,1456.5949093201175,524.2827321386508,1651.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1094.0,725.4050906798825,1462.5949093201175,530.2827321386508,1657.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-09-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1073.0,704.4050906798825,1441.5949093201175,509.2827321386508,1636.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-10-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,0.0,0.0,368.5949093201175,0.0,563.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-11-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1020.0,651.4050906798825,1388.5949093201175,456.2827321386508,1583.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-12-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,952.0,583.4050906798825,1320.5949093201175,388.2827321386508,1515.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-01-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,960.0,591.4050906798825,1328.5949093201175,396.2827321386508,1523.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-02-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1016.0,647.4050906798825,1384.5949093201175,452.2827321386508,1579.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-03-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,977.0,608.4050906798825,1345.5949093201175,413.2827321386508,1540.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-04-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1061.0,692.4050906798825,1429.5949093201175,497.2827321386508,1624.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-05-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1065.0,696.4050906798825,1433.5949093201175,501.2827321386508,1628.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-06-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1094.0,725.4050906798825,1462.5949093201175,530.2827321386508,1657.7172678613492,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-07-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1326.6318610828475,1223.9945663352942,1429.269155830401,1169.6616644990368,1483.6020576666583,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2026-08-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1307.1513576411044,1204.514062893551,1409.7886523886575,1150.1811610572936,1464.1215542249151,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2026-09-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1172.4709327028058,1069.8336379552525,1275.1082274503592,1015.5007361189952,1329.4411292866166,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2026-10-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1230.4001840821452,1127.7628893345918,1333.0374788296986,1073.4299874983344,1387.370380665956,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2026-11-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1074.458739176453,971.8214444288998,1177.0960339240064,917.4885425926424,1231.4289357602638,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2026-12-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1242.1977192090596,1139.5604244615065,1344.835013956613,1085.2275226252489,1399.1679157928704,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-01-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1146.3757970294396,1043.7385022818862,1249.013091776993,989.4056004456288,1303.3459936132504,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-02-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1247.146532566193,1144.5092378186396,1349.7838273137463,1090.1763359823822,1404.1167291500035,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-03-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1361.244080777015,1258.6067860294615,1463.8813755245685,1204.273884193204,1518.2142773608257,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-04-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1358.7953328394187,1256.1580380918654,1461.432627586972,1201.825136255608,1515.7655294232295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-05-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1357.448958187556,1254.8116634400026,1460.086252935109,1200.4787616037452,1514.4191547713667,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-06-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,1430.8245449670358,1328.1872502194824,1533.4618397145891,1273.854348383225,1587.7947415508463,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2026-07-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1396.0,986.604863856071,1805.395136143929,769.8841698913694,2022.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-08-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1450.0,1040.604863856071,1859.395136143929,823.8841698913694,2076.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-09-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1309.0,899.604863856071,1718.395136143929,682.8841698913694,1935.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-10-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1228.0,818.604863856071,1637.395136143929,601.8841698913694,1854.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-11-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1427.0,1017.604863856071,1836.395136143929,800.8841698913694,2053.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-12-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1412.0,1002.604863856071,1821.395136143929,785.8841698913694,2038.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-01-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1441.0,1031.604863856071,1850.395136143929,814.8841698913694,2067.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-02-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1469.0,1059.604863856071,1878.395136143929,842.8841698913694,2095.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-03-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1704.0,1294.604863856071,2113.395136143929,1077.8841698913693,2330.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-04-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1612.0,1202.604863856071,2021.395136143929,985.8841698913694,2238.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-05-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1476.0,1066.604863856071,1885.395136143929,849.8841698913694,2102.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-06-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Seasonal_Naive,1664.0,1254.604863856071,2073.395136143929,1037.8841698913693,2290.1158301086307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-07-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-08-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-09-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-10-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-11-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-12-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-01-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-02-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-03-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-04-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-05-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-06-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,Mean,1306.611111111111,0.0,3414.315946018837,0.0,4530.06748815091,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-07-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,0.0,0.0,291.6769714355469,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,25.370769500732425,73.50828552246094,146.34996032714844,291.6769714355469,TiRex2
2026-08-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,1833.3447265625,1587.900390625,2439.267333984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,1587.900390625,1683.7474365234375,1724.5897216796875,1766.0634765625,1833.3447265625,1922.3919677734375,2031.5,2177.8251953125,2439.267333984375,TiRex2
2026-09-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,28.76080322265625,0.0,480.9799499511719,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,28.76080322265625,96.04698944091795,186.12747192382812,304.9842224121094,480.9799499511719,TiRex2
2026-10-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,260.8759765625,0.0,1048.34521484375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,87.56256103515625,260.8759765625,443.7001037597656,627.1743774414062,816.979736328125,1048.34521484375,TiRex2
2026-11-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,1538.2493896484375,912.5921630859376,3011.29345703125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,912.5921630859376,1066.7025146484375,1194.786376953125,1346.1229248046875,1538.2493896484375,1777.896484375,2062.755859375,2428.044921875,3011.29345703125,TiRex2
2026-12-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,321.12408447265625,0.0,1117.318359375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,119.60530090332033,321.12408447265625,519.722900390625,706.3843994140625,893.3090209960938,1117.318359375,TiRex2
2027-01-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,1631.665283203125,1061.8245849609375,2826.0849609375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,1061.8245849609375,1190.37255859375,1307.754150390625,1450.634521484375,1631.665283203125,1852.2838134765625,2106.761474609375,2397.97216796875,2826.0849609375,TiRex2
2027-02-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,51.78826904296875,0.0,669.74609375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,51.78826904296875,211.14178466796875,359.9828186035156,498.94818115234375,669.74609375,TiRex2
2027-03-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,1770.040771484375,1190.6146240234375,2948.3994140625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,1190.6146240234375,1317.0247802734375,1435.863525390625,1584.80224609375,1770.040771484375,1993.9976806640625,2248.683349609375,2534.43994140625,2948.3994140625,TiRex2
2027-04-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,147.84613037109375,0.0,937.7802734375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,147.84613037109375,340.91656494140625,538.0587158203125,726.7269287109375,937.7802734375,TiRex2
2027-05-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,1144.357177734375,264.33892822265625,2891.52685546875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,264.33892822265625,477.1394653320313,667.6405639648438,887.4573974609375,1144.357177734375,1456.27490234375,1836.220458984375,2282.034912109375,2891.52685546875,TiRex2
2027-06-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,TiRex2,279.36370849609375,0.0,1021.3535766601562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,99.80616760253906,279.36370849609375,478.088623046875,670.493896484375,839.44189453125,1021.3535766601562,TiRex2
2026-07-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-08-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-09-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-10-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-11-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-12-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-01-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-02-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-03-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-04-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-05-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-06-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,1570.7777777777778,0.0,4640.028667916626,0.0,6264.79194460787,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-07-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,373.0150466757941,466.9849533242059,348.1427148102266,491.8572851897734,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-08-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,353.5532417814412,486.4467582185588,318.3784527293111,521.6215472706889,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-09-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,338.6196736512232,501.3803263487768,295.53953115734583,544.4604688426542,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-10-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,326.0300933515882,513.9699066484118,276.28542962045316,563.7145703795468,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-11-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,314.93845044742096,525.061549552579,259.32222563707774,580.6777743629223,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-12-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,304.9108387672113,535.0891612327887,243.9863169834045,596.0136830165956,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-01-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,295.6894981421737,544.3105018578262,229.8834934996148,610.1165065003852,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-02-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,287.10648356288243,552.8935164371176,216.7569054586222,623.2430945413778,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-03-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,279.0451400273824,560.9548599726177,204.42814443067977,635.5718555693202,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-04-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,271.4205317388097,568.5794682611903,192.7673123240314,647.2326876759686,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-05-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,264.16853903124746,575.8314609687525,181.6763465719596,658.3236534280404,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-06-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,Naive,420.0,257.2393473024464,582.7606526975536,171.07906231469164,668.9209376853083,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-07-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,60.274749755859375,0.0,154.45864868164062,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,8.917278289794922,30.346668243408203,46.1878662109375,60.274749755859375,75.06330108642578,92.19750213623048,114.97151947021484,154.45864868164062,TiRex2
2026-08-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,217.6823577880859,79.83000183105469,351.0810546875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,79.83000183105469,127.60568237304688,160.46263122558594,189.5957946777344,217.6823577880859,246.2625274658203,275.29052734375,306.577392578125,351.0810546875,TiRex2
2026-09-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,274.9671936035156,130.4429931640625,436.2692260742187,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,130.4429931640625,176.59747314453125,211.68052673339844,243.94488525390625,274.9671936035156,306.8004455566406,340.9349060058594,380.257080078125,436.2692260742187,TiRex2
2026-10-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,479.2718200683594,280.6856689453125,710.5282592773438,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,280.6856689453125,341.6756591796875,390.0837097167969,434.8263549804687,479.2718200683594,526.1065063476562,576.49951171875,633.7295532226562,710.5282592773438,TiRex2
2026-11-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,1026.379638671875,744.3735961914062,1476.109619140625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,744.3735961914062,820.322509765625,887.309814453125,954.7794189453124,1026.379638671875,1106.167724609375,1196.2655029296875,1307.318359375,1476.109619140625,TiRex2
2026-12-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,1338.316162109375,984.5240478515624,1871.138916015625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,984.5240478515624,1084.0086669921875,1170.3629150390625,1254.1881103515625,1338.316162109375,1429.87548828125,1532.257568359375,1661.0660400390625,1871.138916015625,TiRex2
2027-01-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,59.914886474609375,0.0,203.88133239746097,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,12.525001525878906,31.347881317138672,44.38105773925781,59.914886474609375,79.68888092041016,104.00205993652344,140.08279418945312,203.88133239746097,TiRex2
2027-02-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,64.40084838867188,0.0,198.259765625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,14.66373062133789,34.494590759277344,48.20018768310547,64.40084838867188,84.81495666503906,108.33651733398438,140.52609252929688,198.259765625,TiRex2
2027-03-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,71.62484741210938,0.0,212.55172729492188,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,20.45110321044922,40.679412841796875,55.36477279663086,71.62484741210938,91.98526763916016,115.50521850585938,148.3870086669922,212.55172729492188,TiRex2
2027-04-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,186.3573760986328,43.403656005859375,358.3942565917969,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,43.403656005859375,94.08997344970705,128.83119201660156,157.69143676757812,186.3573760986328,218.06442260742188,250.26942443847656,290.4903564453125,358.3942565917969,TiRex2
2027-05-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,305.2596740722656,138.14585876464844,538.5768432617188,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,138.14585876464844,188.2209625244141,228.251220703125,265.5224609375,305.2596740722656,350.0433349609375,397.6751708984375,453.91400146484375,538.5768432617188,TiRex2
2027-06-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,TiRex2,447.7110595703125,194.95553588867188,744.6661987304688,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,194.95553588867188,270.16253662109375,332.6854553222656,390.7491760253906,447.7110595703125,507.2986145019531,568.2965698242188,638.7117919921875,744.6661987304688,TiRex2
2026-07-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,TiRex2,596.1776733398438,497.1276245117187,682.1270141601562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,497.1276245117187,534.5723876953125,559.4608764648438,578.9852905273438,596.1776733398438,612.5496215820312,629.8154296875,650.7882690429688,682.1270141601562,TiRex2
2026-08-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,TiRex2,596.283203125,484.9603576660156,690.2845458984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,484.9603576660156,527.7950439453125,556.6231689453125,578.0574951171875,596.283203125,614.0150756835938,632.9951782226562,655.86474609375,690.2845458984375,TiRex2
2026-09-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,TiRex2,597.3462524414062,475.23675537109375,700.08984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,475.23675537109375,522.1328735351562,554.0391845703125,577.79248046875,597.3462524414062,616.1652221679688,636.5718994140625,661.6642456054688,700.08984375,TiRex2
