Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,697.5277777777778,645.0769015064835,749.9786540490721,617.311084814965,777.7444707405906,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,697.5277777777778,645.0769015064835,749.9786540490721,617.311084814965,777.7444707405906,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,697.5277777777778,645.0769015064835,749.9786540490721,617.311084814965,777.7444707405906,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,697.5277777777778,645.0769015064835,749.9786540490721,617.311084814965,777.7444707405906,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,697.5277777777778,645.0769015064835,749.9786540490721,617.311084814965,777.7444707405906,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,649.202935222105,752.797064777895,621.783225428451,780.216774571549,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,627.7478884999831,774.2521115000169,588.9705630334632,813.0294369665368,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,611.2848521217495,790.7151478782505,563.7925216303469,838.2074783696531,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,597.40587044421,804.59412955579,542.566450856902,859.433549143098,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,585.1782421216667,816.8217578783333,523.8659070997396,878.1340929002604,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,574.1236211202703,827.8763788797297,506.95932323062334,895.0406767693767,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,563.9578479545868,838.0421520454132,491.4121148190161,910.587885180984,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,554.4957769999662,847.5042230000338,476.9411260669265,925.0588739330736,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,545.608805666315,856.391194333685,463.3496762853529,938.6503237146472,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,537.2032991905683,864.7967008094317,450.494563461796,951.505436538204,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,529.2085708899889,872.7914291100111,438.2676816440053,963.7323183559948,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,701.0,521.569704243499,880.430295756501,426.5850432606937,975.4149567393064,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,758.0,694.7966363929249,821.2033636070751,661.3387967350226,854.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,762.0,698.7966363929249,825.2033636070751,665.3387967350226,858.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,737.0,673.7966363929249,800.2033636070751,640.3387967350226,833.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,776.0,712.7966363929249,839.2033636070751,679.3387967350226,872.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,738.0,674.7966363929249,801.2033636070751,641.3387967350226,834.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,717.0,653.7966363929249,780.2033636070751,620.3387967350226,813.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,717.0,653.7966363929249,780.2033636070751,620.3387967350226,813.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,670.0,606.7966363929249,733.2033636070751,573.3387967350226,766.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,735.0,671.7966363929249,798.2033636070751,638.3387967350226,831.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,668.0,604.7966363929249,731.2033636070751,571.3387967350226,764.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,682.0,618.7966363929249,745.2033636070751,585.3387967350226,778.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,701.0,637.7966363929249,764.2033636070751,604.3387967350226,797.6612032649774,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,701.063232421875,655.1277465820312,750.2575073242188,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,655.1277465820312,671.3600463867188,682.6502685546875,692.20751953125,701.063232421875,710.0621337890625,720.0512084960938,732.3278198242188,750.2575073242188
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,702.00732421875,649.1495361328125,759.13818359375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,649.1495361328125,667.7550659179688,680.6329345703125,691.6043090820312,702.00732421875,712.7037353515625,724.335693359375,738.3278198242188,759.13818359375
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,701.3502197265625,644.8107299804688,761.8253173828125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,644.8107299804688,664.64794921875,678.5091552734375,690.2394409179688,701.3502197265625,712.694091796875,724.9729614257812,739.8198852539062,761.8253173828125
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,699.4697875976562,639.83642578125,760.7394409179688,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,639.83642578125,660.922119140625,675.6082153320312,687.864990234375,699.4697875976562,711.2445068359375,723.815185546875,738.73681640625,760.7394409179688
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,699.7262573242188,638.6685791015625,763.6614990234375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,638.6685791015625,660.0252075195312,674.9678955078125,687.68701171875,699.7262573242188,712.0101318359375,725.0880737304688,740.5411987304688,763.6614990234375
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,699.4965209960938,637.2935180664062,764.2197265625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,637.2935180664062,658.971923828125,674.2115478515625,687.26171875,699.4965209960938,711.9343872070312,725.1703491210938,740.830810546875,764.2197265625
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,700.106201171875,637.7736206054688,767.2073974609375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,637.7736206054688,659.4657592773438,674.6381225585938,687.725341796875,700.106201171875,712.855224609375,726.636962890625,742.8363647460938,767.2073974609375
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,698.4240112304688,634.6661987304688,764.4938354492188,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,634.6661987304688,657.113037109375,672.5693359375,685.941650390625,698.4240112304688,711.1178588867188,724.8225708007812,740.7416381835938,764.4938354492188
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,698.052001953125,634.6580200195312,765.025146484375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,634.6580200195312,656.815673828125,672.2462768554688,685.62744140625,698.052001953125,710.71630859375,724.670654296875,740.9541625976562,765.025146484375
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,698.5587158203125,633.753173828125,766.2342529296875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,633.753173828125,656.4822998046875,672.2490844726562,685.9432373046875,698.5587158203125,711.3424682617188,725.3888549804688,741.817626953125,766.2342529296875
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,698.2323608398438,632.7281494140625,766.3786010742188,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,632.7281494140625,655.797607421875,671.7127075195312,685.5152587890625,698.2323608398438,711.1780395507812,725.4380493164062,741.904296875,766.3786010742188
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,698.5626831054688,633.390869140625,766.9862670898438,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,633.390869140625,656.3651123046875,672.166748046875,685.8580322265625,698.5626831054688,711.5169067382812,725.8233032226562,742.3880615234375,766.9862670898438
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,837.4444444444447,637.1885731681559,1037.7003157207334,531.1795184385817,1143.7093704503077,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,901.4571428571428,633.3150279117192,1169.5992578025666,491.36916656249,1311.545119151796,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,900.9142857142856,516.4733372887413,1285.35523413983,312.9625923493072,1488.8659790792642,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,900.3714285714286,423.2090379151847,1377.5338192276724,170.6145263855667,1630.1283307572903,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,899.8285714285714,341.6462477217434,1458.0108951353996,46.16237438611893,1753.494768471024,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,899.2857142857143,267.26868828700844,1531.3027402844202,0.0,1865.8723440224385,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,898.7428571428571,197.80206719176124,1599.683647093953,0.0,1970.7392875130952,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,898.2,131.9200798051629,1664.4799201948372,0.0,2070.1240068345405,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,897.6571428571428,68.77458399740419,1726.5397017168816,0.0,2165.323623439309,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,897.1142857142858,7.787499947966353,1786.4410714806052,0.0,2257.2222341198094,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,896.5714285714286,0.0,1844.596967569487,0.0,2346.451373176515,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,896.0285714285715,0.0,1901.31319207846,0.0,2433.478724554868,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,895.4857142857143,0.0,1956.8227812203152,0.0,2518.660686386983,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.435601665716,1036.006479205928,521.8227907805187,1143.619290091125,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4356006464315,1036.0064802252127,521.8227892216576,1143.6192916499865,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.435599627147,1036.006481244497,521.8227876627964,1143.6192932088477,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355986078623,1036.0064822637817,521.8227861039351,1143.619294767709,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355975885778,1036.0064832830662,521.8227845450739,1143.6192963265703,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355965692932,1036.0064843023508,521.8227829862127,1143.6192978854317,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355955500087,1036.0064853216354,521.8227814273515,1143.619299444293,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355945307242,1036.00648634092,521.8227798684903,1143.619301003154,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355935114396,1036.0064873602043,521.8227783096293,1143.6193025620148,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355924921551,1036.006488379489,521.8227767507681,1143.619304120876,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.4355914728706,1036.0064893987735,521.8227751919069,1143.6193056797372,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,832.721040435822,629.435590453586,1036.006490418058,521.8227736330457,1143.6193072385984,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,837.4444444444445,634.4262927325057,1040.4625961563834,526.9549750689412,1147.9339138199475,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,641.4117757964357,1162.5882242035643,503.4647026573666,1300.5352973426334,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,533.4725991365985,1270.5274008634017,338.3859774136538,1465.6140225863462,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,450.6479558252767,1353.3520441747232,211.7166163929892,1592.2833836070108,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,380.8235515928712,1423.1764484071286,104.92940531473324,1699.0705946852668,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,319.30701654487416,1484.6929834551258,10.847983708780475,1793.1520162912195,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,263.691817723286,1540.308182276714,0.0,1878.2081229778244,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,212.54836416542616,1591.4516358345738,0.0,1956.4252854497888,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,164.94519827319698,1639.054801726803,0.0,2029.2280451726924,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,120.23532738930705,1683.764672610693,0.0,2097.6058920279,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,77.94768009811958,1726.0523199018803,0.0,2162.279267575172,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,37.72663553176744,1766.2733644682326,0.0,2223.792046998238,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,902.0,0.0,1804.7040883494465,0.0,2282.5667672140216,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,988.0,764.2213470024614,1211.7786529975388,645.7600838108472,1330.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,873.0,649.2213470024614,1096.7786529975388,530.7600838108472,1215.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,874.0,650.2213470024614,1097.7786529975388,531.7600838108472,1216.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,900.0,676.2213470024614,1123.7786529975388,557.7600838108472,1242.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,802.0,578.2213470024614,1025.7786529975388,459.7600838108471,1144.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,867.0,643.2213470024614,1090.7786529975388,524.7600838108472,1209.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,818.0,594.2213470024614,1041.7786529975388,475.7600838108471,1160.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,0.0,0.0,223.77865299753864,0.0,342.2399161891529,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,778.0,554.2213470024614,1001.7786529975386,435.7600838108471,1120.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,967.0,743.2213470024614,1190.7786529975388,624.7600838108472,1309.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,868.0,644.2213470024614,1091.7786529975388,525.7600838108472,1210.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,902.0,678.2213470024614,1125.7786529975388,559.7600838108472,1244.2399161891528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,898.4986572265625,823.19970703125,972.9046020507812,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,823.19970703125,850.50146484375,869.2777709960938,884.652099609375,898.4986572265625,912.1453857421876,927.0690307617188,945.404296875,972.9046020507812
