Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Selected_Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Demand_Profile
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,223.91948833221787,313.7114838350293,200.15298274896236,337.4779894182848,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,222.7388391351451,314.89213303210204,198.3473356202373,339.28363654700985,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,221.58668391495723,316.0442882522899,196.58526626861635,341.0457058986308,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,220.46098494911473,317.1699872181324,194.86365826640713,342.76731390084,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,346,291.8478115100599,400.1521884899401,263.1813745323592,428.8186254676408,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,348,293.8478115100599,402.1521884899401,265.1813745323592,430.8186254676408,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,364,309.8478115100599,418.1521884899401,281.1813745323592,446.8186254676408,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,330,275.8478115100599,384.1521884899401,247.1813745323592,412.8186254676408,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,337,282.8478115100599,391.1521884899401,254.1813745323592,419.8186254676408,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,295,240.84781151005993,349.1521884899401,212.1813745323592,377.8186254676408,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,330,275.8478115100599,384.1521884899401,247.1813745323592,412.8186254676408,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,363,308.8478115100599,417.1521884899401,280.1813745323592,445.8186254676408,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,288,233.84781151005993,342.1521884899401,205.1813745323592,370.8186254676408,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,386,331.8478115100599,440.1521884899401,303.1813745323592,468.8186254676408,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,394,339.8478115100599,448.1521884899401,311.1813745323592,476.8186254676408,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,413,358.8478115100599,467.1521884899401,330.1813745323592,495.8186254676408,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,405.10730734252775,340.55900825762893,469.65560642742656,306.3892027643796,503.8254119206759,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,394.11776142481204,327.2791973189899,460.9563255306342,291.8969987588061,496.338524090818,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,391.16441911279594,324.1634791542921,458.1653590712998,288.6953240099442,493.63351421564766,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.3707347442832,323.35808294942785,457.38338653913854,287.8837279334216,492.8577415551448,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.15743915905466,323.1439415939951,457.1709367241142,287.6691388542877,492.6457394638216,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.1001178755787,323.08655922791814,457.11367652323923,287.611724153035,492.58851159812235,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.08471329261084,323.07115023345943,457.09827635176225,287.59631282327405,492.57311376194764,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.0805734485246,323.06701007076754,457.09413682628167,287.5921724919225,492.5689744051267,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.07946090240154,323.0658975016342,457.0930243031689,287.5910599106083,492.5678618941948,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.0791619155677,323.0655985131385,457.09272531799684,287.59076092123286,492.5675629099025,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.0790815655265,323.0655181629773,457.0926449680757,287.59068057100814,492.5674825600449,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,390.07905997217057,323.0654965696127,457.0926233747284,287.59065897763895,492.5674609667022,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,478.5198404933251,617.1827892467529,441.8179749508022,653.8846547892758,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,468.8652918412879,626.8373378987901,427.05261696308713,668.6500127769909,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,460.24509503027195,635.457534709806,413.8691636058603,681.8334661342177,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,452.37860174093305,643.324027999145,401.83840031372677,693.8642294263512,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,445.0925132436768,650.6101164964011,390.69528955116823,705.0073401889098,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,438.2709391082474,657.4316906318306,380.26259219994614,715.4400375401319,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,431.83186293687646,663.8707668032015,370.4148750039284,725.2877547361496,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,425.7147244320695,669.9879053080085,361.05951898064586,734.6431107594321,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,419.8733040040968,675.8293257359812,352.1258373675164,743.5767923725616,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,414.271380344246,681.4312493958321,343.5584344532337,752.1441952868443,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,408.8799446403957,686.8226850996823,335.3129450881457,760.3896846519324,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,547.851314870039,403.6753394153423,692.0272903247358,327.3531882831054,768.3494414569726,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,466.04972342718384,675.9502765728162,410.4924029741832,731.5075970258167,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,422.5778954959161,719.4221045040839,344.00797942217446,797.9920205778255,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,389.22078870747674,752.7792112925233,292.99268695049415,849.0073130495059,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,361.09944685436767,780.9005531456323,249.98480594836644,892.0151940516336,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,336.32404732577936,805.6759526742206,212.0941021451306,929.9058978548694,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,313.9253740326291,828.0746259673708,177.83828744648605,964.161712553514,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,293.32766816088025,848.6723318391198,146.33681473311827,995.6631852668818,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,274.15579099183213,867.8442090081678,117.01595884434892,1024.984041155651,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,256.1491702815515,885.8508297184485,89.47720892254966,1052.5227910774504,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,239.11808496529068,902.8819150347093,63.43041163795101,1078.569588362049,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,222.9193109639424,919.0806890360576,38.656524663801406,1103.3434753361985,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,571,207.44157741495349,934.5584225850465,14.985373900988293,1127.0146260990118,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,803.3428571428572,672.400176042937,934.2855382427773,603.0833077848915,1003.6024065008228,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,811.6857142857143,623.9504585923562,999.4209699790724,524.5694173842813,1098.8020111871474,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,820.0285714285715,587.0143626561332,1053.0427802010097,463.6640915599839,1176.393051297159,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,828.3714285714286,555.7925014467883,1100.950355696069,411.4979336045418,1245.2449235383156,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,836.7142857142857,528.0794265392819,1145.3491448892894,364.698001219687,1308.7305702088843,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,845.0571428571428,502.764525574052,1187.3497601402337,321.5657593764348,1368.548526337851,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,853.4,479.2001200454196,1227.5998799545803,281.1106692788286,1425.6893307211712,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,861.7428571428571,456.9720340435187,1266.5136802421955,242.6993035343022,1480.786410751412,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,870.0857142857143,435.7979720341176,1304.373456537311,205.89992837968475,1534.2715001917438,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,878.4285714285714,415.4762826660658,1341.380860191077,170.40414468667336,1586.4529981704695,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,886.7714285714286,395.8576326419648,1377.6852245008924,135.98356688541446,1637.5592902574426,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,895.1142857142858,376.8282226561636,1413.400348772408,102.46415395677309,1687.7644174717984,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,769.8571428571429,671.0760432841975,868.6382424300883,618.7844878649391,920.9297978493466,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,772.7142857142857,631.0897609205185,914.3388105080528,556.1182661811778,989.3103052473936,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,775.5714285714286,599.789173577756,951.3536835651012,506.73566872244726,1044.40718842041,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,778.4285714285714,572.7993150576923,984.0578277994506,463.9457620822235,1092.9113807749195,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,781.2857142857143,548.4564297487366,1014.1149988226921,425.2040516295711,1137.3673769418576,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,784.1428571428571,525.9226891510034,1042.3630251347108,389.2291892477652,1179.056525037949,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,787,504.70949478443066,1069.2905052155693,355.27392804517103,1218.726071954829,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,789.8571428571429,484.5043988554529,1095.2098868588328,322.8604203573624,1256.8538653569235,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,792.7142857142857,465.0944420520895,1120.3341293764818,291.6629730223344,1293.765598406237,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,795.5714285714286,446.3275017659619,1144.8153553768952,261.44893458721367,1329.6939225556434,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,798.4285714285714,428.09092330575044,1168.7662195513924,232.04601456942225,1364.8111282877207,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,801.2857142857143,410.2988582647444,1192.2725703066842,203.3229191608865,1399.2485094105423,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1081.3142857142857,939.6458445699112,1222.98272685866,864.6511019188594,1297.9774695097121,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1092.6285714285714,889.5155696287725,1295.7415732283703,781.9940413616887,1403.263101495454,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1103.942857142857,851.842018485894,1356.0436957998202,718.3878958565222,1489.497818429192,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1115.2571428571428,820.3507657295295,1410.163519984756,664.2367598141221,1566.2775259001633,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1126.5714285714287,792.6557105270472,1460.4871466158102,615.8914069207178,1637.2514502221395,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1137.8857142857144,767.5552681822016,1508.216160389227,571.5141719645983,1704.2572566068304,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1149.2,744.3487076309012,1554.051292369099,530.0333792634162,1768.3666207365839,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1160.5142857142857,722.5879270394473,1598.4406443891241,490.76371620153543,1830.2648552270362,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1171.8285714285714,701.9675075181342,1641.6896353390086,453.2380848953321,1890.4190579618107,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1183.142857142857,682.2692800762848,1684.0164342094295,417.12282466679085,1949.1628896189234,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1194.4571428571428,663.3316792466602,1725.5826064676253,382.170842456649,2006.7434432576365,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,1205.7714285714285,645.0315842095287,1766.5112729333282,348.1938412202077,2063.3490159226494,Trending
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,161.05555555555557,125.57856740947406,196.53254370163708,106.79818432233051,215.31292678878063,Volatile
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,233,188.82673127634115,277.17326872365885,165.4428153298777,300.5571846701223,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,218,173.82673127634115,262.17326872365885,150.4428153298777,285.5571846701223,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,275,230.82673127634115,319.17326872365885,207.4428153298777,342.5571846701223,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,191,146.82673127634115,235.17326872365885,123.44281532987769,258.5571846701223,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,235,190.82673127634115,279.17326872365885,167.4428153298777,302.5571846701223,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,185,140.82673127634115,229.17326872365885,117.44281532987769,252.5571846701223,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,147,102.82673127634114,191.17326872365885,79.44281532987769,214.5571846701223,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,190,145.82673127634115,234.17326872365885,122.44281532987769,257.5571846701223,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,110,65.82673127634114,154.17326872365885,42.44281532987769,177.5571846701223,Volatile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,169,124.82673127634114,213.17326872365885,101.44281532987769,236.5571846701223,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,219,174.82673127634115,263.17326872365885,151.4428153298777,286.5571846701223,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,257,212.82673127634115,301.17326872365885,189.4428153298777,324.5571846701223,Volatile
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,237.05555555555554,187.81696219071364,286.29414892039745,161.75162535162931,312.3594857594818,Volatile
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,312,250.75253804058914,373.2474619594109,218.3300901716588,405.6699098283412,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,239,177.75253804058914,300.2474619594109,145.3300901716588,332.6699098283412,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,324,262.7525380405891,385.2474619594109,230.3300901716588,417.6699098283412,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,269,207.75253804058914,330.2474619594109,175.3300901716588,362.6699098283412,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,216,154.75253804058914,277.2474619594109,122.3300901716588,309.6699098283412,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,270,208.75253804058914,331.2474619594109,176.3300901716588,363.6699098283412,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,336,274.7525380405891,397.2474619594109,242.3300901716588,429.6699098283412,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,257,195.75253804058914,318.2474619594109,163.3300901716588,350.6699098283412,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,318,256.7525380405891,379.2474619594109,224.3300901716588,411.6699098283412,Volatile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,384,322.7525380405891,445.2474619594109,290.3300901716588,477.6699098283412,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,411,349.7525380405891,472.2474619594109,317.3300901716588,504.6699098283412,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,352,290.7525380405891,413.2474619594109,258.3300901716588,445.6699098283412,Volatile
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,288,217.86797607533407,358.13202392466593,180.7423252010667,395.2576747989333,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,355,284.86797607533407,425.13202392466593,247.7423252010667,462.2576747989333,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,282,211.86797607533407,352.13202392466593,174.7423252010667,389.2576747989333,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,259,188.86797607533407,329.13202392466593,151.7423252010667,366.2576747989333,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,306,235.86797607533407,376.13202392466593,198.7423252010667,413.2576747989333,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,320,249.86797607533407,390.13202392466593,212.7423252010667,427.2576747989333,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,355,284.86797607533407,425.13202392466593,247.7423252010667,462.2576747989333,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,368,297.86797607533407,438.13202392466593,260.7423252010667,475.2576747989333,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,343,272.86797607533407,413.13202392466593,235.7423252010667,450.2576747989333,Volatile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,511,440.86797607533407,581.132023924666,403.7423252010667,618.2576747989333,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,349,278.86797607533407,419.13202392466593,241.7423252010667,456.2576747989333,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,375,304.86797607533407,445.13202392466593,267.7423252010667,482.2576747989333,Volatile
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
