Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Mean,254.22222222222223,147.61570416353416,360.8287402809103,91.18162242906806,417.2628220153764,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Mean,254.22222222222223,147.61570416353416,360.8287402809103,91.18162242906806,417.2628220153764,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Mean,254.22222222222223,147.61570416353416,360.8287402809103,91.18162242906806,417.2628220153764,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Mean,254.22222222222223,147.61570416353416,360.8287402809103,91.18162242906806,417.2628220153764,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Mean,254.22222222222223,147.61570416353416,360.8287402809103,91.18162242906806,417.2628220153764,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Mean,254.22222222222223,147.61570416353416,360.8287402809103,91.18162242906806,417.2628220153764,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,306.69444444444446,172.6868299774647,440.7020589114242,101.74748400138596,511.641404887503,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,688.8810424804688,628.3175048828125,757.3484497070312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,628.3175048828125,649.3472900390625,664.2373046875,676.9644775390625,688.8810424804688,701.1849365234375,715.0660400390625,732.2974243164062,757.3484497070312,TiRex2
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,689.2117309570312,620.2969970703125,763.6293334960938,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,620.2969970703125,644.1905517578125,661.0909423828125,675.526123046875,689.2117309570312,703.2910766601562,718.556640625,736.7455444335938,763.6293334960938,TiRex2
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,693.3397827148438,621.6222534179688,776.134765625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,621.6222534179688,645.427001953125,663.0626220703125,678.4505004882812,693.3397827148438,708.7789306640625,725.5258178710938,745.700439453125,776.134765625,TiRex2
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,691.9618530273438,617.418701171875,776.1344604492188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,617.418701171875,642.1929931640625,660.658447265625,676.5769653320312,691.9618530273438,707.8740234375,724.92236328125,745.2178955078125,776.1344604492188,TiRex2
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,690.9563598632812,616.8275146484375,778.3776245117188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,616.8275146484375,640.7599487304688,658.97509765625,675.1985473632812,690.9563598632812,707.3657836914062,724.9056396484375,745.842529296875,778.3776245117188,TiRex2
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,688.1067504882812,612.1790161132812,776.9483032226562,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,612.1790161132812,636.8424682617188,655.4183349609375,672.105712890625,688.1067504882812,704.6331787109375,722.3282470703125,743.715576171875,776.9483032226562,TiRex2
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,684.0164794921875,606.33203125,771.999267578125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,606.33203125,631.7099609375,650.6531372070312,667.7227783203125,684.0164794921875,700.6351318359375,718.3681640625,739.4150390625,771.999267578125,TiRex2
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,682.64501953125,604.9549560546875,769.416015625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,604.9549560546875,630.6309204101562,649.3699951171875,666.4537963867188,682.64501953125,699.0755004882812,716.6624145507812,737.4642944335938,769.416015625,TiRex2
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,683.0037231445312,606.0516357421875,772.3153686523438,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,606.0516357421875,631.100830078125,649.7930908203125,666.8792114257812,683.0037231445312,699.4786376953125,717.5983276367188,739.293701171875,772.3153686523438,TiRex2
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,682.5318603515625,603.263671875,772.3194580078125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,603.263671875,629.5341186523438,648.7315673828125,666.2359619140625,682.5318603515625,699.033447265625,717.1533203125,739.0108642578125,772.3194580078125,TiRex2
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,682.8131713867188,602.2916259765625,774.6813354492188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,602.2916259765625,628.8869018554688,648.3302001953125,666.166015625,682.8131713867188,699.7315673828125,718.3746948242188,740.6453857421875,774.6813354492188,TiRex2
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,684.271484375,602.1818237304688,776.981201171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,602.1818237304688,629.697998046875,649.4961547851562,667.4603271484375,684.271484375,701.3630981445312,720.2599487304688,742.7787475585938,776.981201171875,TiRex2
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,888.0,790.848304004527,985.151695995473,739.4193027362156,1036.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,929.0,831.848304004527,1026.151695995473,780.4193027362156,1077.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,907.0,809.848304004527,1004.151695995473,758.4193027362156,1055.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,872.0,774.848304004527,969.151695995473,723.4193027362156,1020.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,871.0,773.848304004527,968.151695995473,722.4193027362156,1019.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,850.0,752.848304004527,947.151695995473,701.4193027362156,998.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,827.0,729.848304004527,924.151695995473,678.4193027362156,975.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,854.0,756.848304004527,951.151695995473,705.4193027362156,1002.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,661.0,563.848304004527,758.151695995473,512.4193027362156,809.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,900.0,802.848304004527,997.151695995473,751.4193027362156,1048.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,896.0,798.848304004527,993.151695995473,747.4193027362156,1044.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,892.0,794.848304004527,989.151695995473,743.4193027362156,1040.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1178.0,1060.2255970608112,1295.7744029391888,997.879594182834,1358.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1141.0,1023.2255970608112,1258.7744029391888,960.879594182834,1321.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-09-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1126.0,1008.2255970608112,1243.7744029391888,945.879594182834,1306.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-10-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,864.0,746.2255970608113,981.7744029391888,683.8795941828339,1044.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-11-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,940.0,822.2255970608113,1057.7744029391888,759.8795941828339,1120.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-12-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,907.0,789.2255970608113,1024.7744029391888,726.8795941828339,1087.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-01-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,862.0,744.2255970608113,979.7744029391888,681.8795941828339,1042.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-02-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1000.0,882.2255970608113,1117.7744029391888,819.8795941828339,1180.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-03-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1088.0,970.2255970608112,1205.7744029391888,907.879594182834,1268.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-04-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,997.0,879.2255970608113,1114.7744029391888,816.8795941828339,1177.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-05-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1210.0,1092.2255970608112,1327.7744029391888,1029.879594182834,1390.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-06-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1207.0,1089.2255970608112,1324.7744029391888,1026.879594182834,1387.120405817166,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-07-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1266.3660888671875,1140.97509765625,1399.506591796875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1140.97509765625,1180.600341796875,1211.1815185546875,1239.21826171875,1266.3660888671875,1292.7486572265625,1319.7998046875,1351.363037109375,1399.506591796875,TiRex2
2026-08-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1247.6956787109375,1109.904296875,1394.4383544921875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1109.904296875,1156.3712158203125,1190.4774169921875,1219.720947265625,1247.6956787109375,1276.712158203125,1306.5462646484375,1341.1553955078125,1394.4383544921875,TiRex2
2026-09-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1239.1197509765625,1097.2003173828125,1385.789306640625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1097.2003173828125,1145.022705078125,1180.8763427734375,1211.0618896484375,1239.1197509765625,1267.4552001953125,1296.71630859375,1331.4896240234375,1385.789306640625,TiRex2
2026-10-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1229.3507080078125,1081.9539794921875,1387.5654296875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1081.9539794921875,1131.447998046875,1169.43017578125,1200.7459716796875,1229.3507080078125,1258.72900390625,1289.947998046875,1328.106689453125,1387.5654296875,TiRex2
2026-11-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1225.8349609375,1078.292724609375,1387.1187744140625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1078.292724609375,1126.26123046875,1164.0615234375,1196.3692626953125,1225.8349609375,1255.6439208984375,1287.2137451171875,1325.9622802734375,1387.1187744140625,TiRex2
2026-12-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1223.154541015625,1076.2188720703125,1395.4302978515625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1076.2188720703125,1122.6517333984375,1159.92822265625,1192.9718017578125,1223.154541015625,1253.8458251953125,1287.2364501953125,1329.16259765625,1395.4302978515625,TiRex2
2027-01-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1219.1263427734375,1068.845703125,1390.72119140625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1068.845703125,1116.556884765625,1154.2528076171875,1188.16259765625,1219.1263427734375,1250.0579833984375,1283.6920166015625,1325.2725830078125,1390.72119140625,TiRex2
2027-02-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1218.2398681640625,1071.0018310546875,1387.45166015625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1071.0018310546875,1117.24560546875,1153.59375,1187.3935546875,1218.2398681640625,1248.70361328125,1282.00390625,1323.0416259765625,1387.45166015625,TiRex2
2027-03-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1222.751953125,1076.2464599609375,1389.5037841796875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1076.2464599609375,1121.118408203125,1157.114990234375,1191.2977294921875,1222.751953125,1253.05517578125,1286.15625,1326.4945068359375,1389.5037841796875,TiRex2
2027-04-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1219.86376953125,1072.5838623046875,1389.3529052734375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1072.5838623046875,1117.865966796875,1153.6143798828125,1188.0791015625,1219.86376953125,1250.3751220703125,1283.7364501953125,1324.8372802734375,1389.3529052734375,TiRex2
2027-05-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1217.486572265625,1066.8831787109375,1388.51904296875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1066.8831787109375,1113.6473388671875,1150.019287109375,1185.1519775390625,1217.486572265625,1248.3648681640625,1282.3131103515625,1323.687255859375,1388.51904296875,TiRex2
2027-06-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,1218.6025390625,1071.8848876953125,1392.2705078125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1071.8848876953125,1116.9818115234375,1152.010009765625,1186.3828125,1218.6025390625,1249.47509765625,1283.67333984375,1325.7615966796875,1392.2705078125,TiRex2
2026-07-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-08-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-09-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-10-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-11-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-12-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-01-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-02-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-03-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-04-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-05-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-06-01,SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,1361.7777777777778,1200.031303362137,1523.524252193419,1114.4078919267406,1609.147663628815,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-07-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1743.3758544921875,1574.13232421875,1979.0677490234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1574.13232421875,1627.800537109375,1669.50537109375,1707.2540283203125,1743.3758544921875,1780.6668701171875,1823.68701171875,1880.8294677734375,1979.0677490234375,TiRex2
2026-08-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1648.1390380859375,1460.398681640625,1842.27783203125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1460.398681640625,1529.02490234375,1575.06103515625,1613.767333984375,1648.1390380859375,1681.6651611328125,1717.93017578125,1764.90087890625,1842.27783203125,TiRex2
2026-09-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1614.95556640625,1416.236572265625,1800.723388671875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1416.236572265625,1493.6680908203125,1541.8289794921875,1580.5526123046875,1614.95556640625,1648.0726318359375,1684.0445556640625,1730.016845703125,1800.723388671875,TiRex2
2026-10-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1587.2442626953125,1384.5042724609375,1772.400634765625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1384.5042724609375,1464.425048828125,1513.038330078125,1551.75732421875,1587.2442626953125,1621.6773681640625,1658.751220703125,1704.5633544921875,1772.400634765625,TiRex2
2026-11-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1556.2158203125,1321.5980224609375,1732.3543701171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1321.5980224609375,1419.7562255859375,1475.8099365234375,1518.6285400390625,1556.2158203125,1591.2799072265625,1628.122314453125,1671.952392578125,1732.3543701171875,TiRex2
2026-12-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1605.395751953125,1395.690185546875,1795.65283203125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1395.690185546875,1479.355712890625,1530.3753662109375,1570.07470703125,1605.395751953125,1639.617431640625,1676.8238525390625,1724.1376953125,1795.65283203125,TiRex2
2027-01-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1642.7169189453125,1440.361083984375,1840.0367431640625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1440.361083984375,1520.27294921875,1569.5517578125,1608.1348876953125,1642.7169189453125,1676.9298095703125,1714.611572265625,1763.463623046875,1840.0367431640625,TiRex2
2027-02-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1640.503173828125,1432.6064453125,1840.881103515625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1432.6064453125,1515.3822021484375,1566.139404296875,1605.330322265625,1640.503173828125,1675.543701171875,1714.0997314453125,1763.442138671875,1840.881103515625,TiRex2
2027-03-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1695.6544189453125,1500.21484375,1920.041259765625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1500.21484375,1573.1829833984375,1621.135498046875,1659.8299560546875,1695.6544189453125,1732.554443359375,1774.1575927734375,1829.23828125,1920.041259765625,TiRex2
2027-04-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1714.4459228515625,1521.869873046875,1963.6781005859375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1521.869873046875,1591.2164306640625,1638.46923828125,1677.22900390625,1714.4459228515625,1754.2783203125,1800.061279296875,1860.855712890625,1963.6781005859375,TiRex2
2027-05-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1719.5166015625,1519.667236328125,1961.760498046875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1519.667236328125,1592.0333251953125,1641.0970458984375,1681.400634765625,1719.5166015625,1759.8968505859375,1805.1368408203125,1863.6160888671875,1961.760498046875,TiRex2
2027-06-01,SEA,Sealing Systems,Sealing Systems High Capacity,SEA-06,TiRex2,1808.8326416015625,1613.31298828125,2116.622314453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1613.31298828125,1673.3963623046875,1721.849853515625,1765.2452392578125,1808.8326416015625,1856.7227783203125,1911.811767578125,1985.2135009765625,2116.622314453125,TiRex2
2026-07-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2100.8796274185947,1918.7459071306175,2283.013347706572,1822.3301396474735,2379.429115189716,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2026-08-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2108.0441333349113,1925.9102522909536,2290.178014378869,1829.4943997087337,2386.593866961089,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2026-09-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2115.2086392512283,1933.0743965233253,2297.3428819791316,1836.65835247719,2393.758926025266,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2026-10-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2122.3731451675453,1940.2382594623944,2304.508030872696,1843.8218750446647,2400.9244152904257,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2026-11-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2129.5376510838623,1947.4017607450496,2311.6735414226755,1850.9848445063835,2408.090457661341,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2026-12-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2136.702157000179,1954.5648200118203,2318.839493988537,1858.1471379631448,2415.257176037213,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2027-01-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2143.866662916496,1961.7273569086576,2326.0059689243344,1865.3086325240313,2422.4246933089607,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
