Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Drift,664.4857142857143,427.66223124526744,901.3091973261612,302.295452159696,1026.6759764117326,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Drift,665.1714285714285,411.0781740866463,919.2646830562106,276.5693302289318,1053.7735269139253,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Drift,665.8571428571428,394.9928234707229,936.7214622435628,251.6059141375744,1080.108371576711,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Drift,666.5428571428571,379.3188074091875,953.7669068765268,227.27157996057215,1105.814134325142,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Drift,667.2285714285713,363.9895441565343,970.4675987006084,203.46449970541337,1130.9926431517292,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,610.7176627283329,741.2906792550857,576.1570729014991,775.8512690819196,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,603.7671879054182,748.2411540780005,565.5272389606569,786.4811030227618,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,597.421439077804,754.5869029056146,555.8222536198793,796.1860883635393,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,591.5439923093671,760.4643496740515,546.8334744736478,805.1748675097708,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,586.0430052353095,765.9653367481092,538.4204407460571,813.5879012373615,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,580.8531543107086,771.15518767271,530.4832486963351,821.5250932870836,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,575.9260154565692,776.0823265268494,522.9478400865087,829.06050189691,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,571.2245135929969,780.7838283904217,515.7575134749268,836.2508285084918,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,566.719516598308,785.2888253851106,508.8677151262359,843.1406268571827,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,562.3876404876523,789.6207014957663,502.24268232174904,849.7656596616696,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,558.2097776412073,793.7985643422113,495.85319247870825,856.1551495047104,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,676.0041709917093,554.1700766770102,797.8382653064084,489.6750030004149,862.3333389830037,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,683.75,618.5762885487319,748.9237114512681,584.075409747357,783.424590252643,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,584.5413341125004,733.4586658874996,545.1252973348878,772.8747026651122,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,553.6995448656911,764.3004551343089,497.9568510797948,820.0431489202052,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,530.033807619055,787.966192380945,461.7632292872267,856.2367707127733,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,510.0826682250007,807.9173317749993,431.25059466977575,886.7494053302242,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,492.5053615616061,825.4946384383938,404.36842392323285,913.6315760767671,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,476.6142616472499,841.3857383527501,380.0650838593237,937.9349161406764,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,462.00088710802754,855.9991128919725,357.7158561266892,960.2841438733108,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,448.39908973138216,869.6009102686178,336.9137021595896,981.0862978404105,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,435.62400233750105,882.375997662499,317.37589200466357,1000.6241079953364,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,423.5410242580185,894.4589757419815,298.89657170379934,1019.1034282962008,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,412.04854286072873,905.9514571392712,281.32033814653903,1036.6796618534609,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659.0,401.06761523811,916.93238476189,264.5264585744535,1053.4735414255465,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,683.0,604.0648497976052,761.9351502023948,562.2791053669318,803.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,746.0,667.0648497976052,824.9351502023948,625.2791053669318,866.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,757.0,678.0648497976052,835.9351502023948,636.2791053669318,877.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,726.0,647.0648497976052,804.9351502023948,605.2791053669318,846.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,711.0,632.0648497976052,789.9351502023948,590.2791053669318,831.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,784.0,705.0648497976052,862.9351502023948,663.2791053669318,904.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,678.0,599.0648497976052,756.9351502023948,557.2791053669318,798.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,687.0,608.0648497976052,765.9351502023948,566.2791053669318,807.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,636.0,557.0648497976052,714.9351502023948,515.2791053669318,756.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,699.0,620.0648497976052,777.9351502023948,578.2791053669318,819.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,699.0,620.0648497976052,777.9351502023948,578.2791053669318,819.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,659.0,580.0648497976052,737.9351502023948,538.2791053669318,779.7208946330682,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,688.8810424804688,628.3175048828125,757.3484497070312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,628.3175048828125,649.3472900390625,664.2373046875,676.9644775390625,688.8810424804688,701.1849365234375,715.0660400390625,732.2974243164062,757.3484497070312
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,689.2117309570312,620.2969970703125,763.6293334960938,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,620.2969970703125,644.1905517578125,661.0909423828125,675.526123046875,689.2117309570312,703.2910766601562,718.556640625,736.7455444335938,763.6293334960938
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,693.3397827148438,621.6222534179688,776.134765625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,621.6222534179688,645.427001953125,663.0626220703125,678.4505004882812,693.3397827148438,708.7789306640625,725.5258178710938,745.700439453125,776.134765625
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,691.9618530273438,617.418701171875,776.1344604492188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,617.418701171875,642.1929931640625,660.658447265625,676.5769653320312,691.9618530273438,707.8740234375,724.92236328125,745.2178955078125,776.1344604492188
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,690.9563598632812,616.8275146484375,778.3776245117188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,616.8275146484375,640.7599487304688,658.97509765625,675.1985473632812,690.9563598632812,707.3657836914062,724.9056396484375,745.842529296875,778.3776245117188
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,688.1067504882812,612.1790161132812,776.9483032226562,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,612.1790161132812,636.8424682617188,655.4183349609375,672.105712890625,688.1067504882812,704.6331787109375,722.3282470703125,743.715576171875,776.9483032226562
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,684.0164794921875,606.33203125,771.999267578125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,606.33203125,631.7099609375,650.6531372070312,667.7227783203125,684.0164794921875,700.6351318359375,718.3681640625,739.4150390625,771.999267578125
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,682.64501953125,604.9549560546875,769.416015625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,604.9549560546875,630.6309204101562,649.3699951171875,666.4537963867188,682.64501953125,699.0755004882812,716.6624145507812,737.4642944335938,769.416015625
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,683.0037231445312,606.0516357421875,772.3153686523438,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,606.0516357421875,631.100830078125,649.7930908203125,666.8792114257812,683.0037231445312,699.4786376953125,717.5983276367188,739.293701171875,772.3153686523438
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,682.5318603515625,603.263671875,772.3194580078125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,603.263671875,629.5341186523438,648.7315673828125,666.2359619140625,682.5318603515625,699.033447265625,717.1533203125,739.0108642578125,772.3194580078125
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,682.8131713867188,602.2916259765625,774.6813354492188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,602.2916259765625,628.8869018554688,648.3302001953125,666.166015625,682.8131713867188,699.7315673828125,718.3746948242188,740.6453857421875,774.6813354492188
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,684.271484375,602.1818237304688,776.981201171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,602.1818237304688,629.697998046875,649.4961547851562,667.4603271484375,684.271484375,701.3630981445312,720.2599487304688,742.7787475585938,776.981201171875
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,844.3418424542335,762.5158868413564,926.1677980671108,719.1998424648225,969.4838424436446,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,885.1949866511214,798.4034157785404,971.9865575237023,752.4587334675625,1017.9312398346804,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,863.1949866511213,772.6023068469444,953.7876664552982,724.6454390145409,1001.7445342877018,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,828.1949866511214,733.9543876840414,922.4355856182016,684.0664280952534,972.3235452069896,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,827.1949866511213,729.4425066148283,924.9474666874144,677.6954694864044,976.6945038158384,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,806.1949866511213,705.052492056526,907.3374812457166,651.5108896224523,960.8790836797904,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,783.1949866511212,678.7724743638295,887.617498938413,623.4945354474196,942.8954378548228,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,810.194986651121,702.592394061716,917.797579240526,645.6310223218757,974.7589509803664,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,617.194986651121,506.50363743387936,727.8863358683626,447.9071767035399,786.4827965987021,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,856.194986651121,742.4987613351274,969.8912119671146,682.3116152841626,1030.0783580180794,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,852.1949866511209,735.5712818965682,968.8186914056736,673.834421841994,1030.555551460248,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,848.1949866511209,728.7155098768692,967.6744634253726,665.4668954332625,1030.9230778689791,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,894.2,771.032687633701,1017.3673123662992,705.8318509525167,1082.5681490474833,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,896.4,719.8124527929423,1072.9875472070578,626.3326519904638,1166.4673480095362,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,898.6,679.4221612954402,1117.7778387045598,563.3964220716206,1233.8035779283796,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,900.8,644.4067936014505,1157.1932063985494,508.68042874548513,1292.9195712545147,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,903.0,612.6918606842273,1193.308139315773,459.0120148298875,1346.9879851701126,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,905.2,583.2326982810633,1227.1673017189369,412.79350420637047,1397.6064957936296,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,907.4,555.4200869980084,1259.3799130019916,369.0931762146595,1445.7068237853405,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,909.6,528.864444666464,1290.335555333536,327.3152163436557,1491.8847836563443,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,911.8,503.3002384444854,1320.2997615555148,287.053527155756,1536.546472844244,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,914.0,478.53779102634104,1349.462208973659,248.01802224483117,1579.9819777551688,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,916.2,454.436636517085,1377.9633634829152,209.99387756278793,1622.4061224372122,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,918.4,430.8897330071698,1405.9102669928304,172.81738663601254,1663.9826133639876,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,769.0124276554118,948.1858703698516,721.5880820575849,995.6102159676786,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,768.4328810890431,948.7654169362204,720.7017420709736,996.49655595429,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,767.8569867977155,949.341311227548,719.8209877570225,997.377310268241,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,767.2846756756711,949.9136223495924,718.945713427595,998.2525845976684,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,766.715880763539,950.4824172617244,718.0758166771707,999.1224813480928,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,766.1505371561835,951.04776086908,717.2111982419102,999.9870997833532,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,765.588581915576,951.6097161096876,716.3517618664052,1000.8465361588584,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,765.0299539883547,952.1683440369088,715.4974141775969,1001.7008838476668,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,764.4745941277786,952.7237038974848,714.6480645654133,1002.5502334598502,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,763.9224448197886,953.275853205475,713.8036250696921,1003.3946729555714,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,763.3734502129141,953.8248478123494,712.9640102729803,1004.2342877522832,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,858.5991490126318,762.827556051774,954.3707419734895,712.1291371988323,1005.0691608264312,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,849.0277777777778,762.0038254936459,936.0517300619098,715.9361278941863,982.1194276613694,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,772.2696873378468,1011.7303126621532,708.8882883960916,1075.1117116039084,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,722.6757680060119,1061.3242319939882,633.040934020402,1150.959065979598,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,684.6210152630434,1099.378984736957,574.8412120411313,1209.1587879588687,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,652.5393746756937,1131.4606253243064,525.7765767921834,1258.2234232078167,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,624.2748819201217,1159.7251180798785,482.549765377324,1301.450234622676,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,598.721827233833,1185.278172766167,443.46974064275514,1340.5302593572449,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,575.2233682999349,1208.776631700065,407.5319489526784,1376.4680510473215,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,553.3515360120239,1230.648463987976,374.081868040804,1409.918131959196,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,532.8090620135406,1251.1909379864594,342.66486518827503,1441.3351348117249,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
