Product_Group_Code,Product_Group,SKU_Description,SKU,Model,ME,RMSE,MAE,MASE,RMSSE,WAPE,Coverage_80,Coverage_95,Mean_PI80_Width,Mean_PI95_Width,Mean_Pinball_Loss,Quantile_Crossings,Error_Sum,Absolute_Error_Sum,Squared_Error_Sum,Actual_Units_Sum,Covered_80_Count,Covered_95_Count,Evaluation_Origins,Evaluation_Points,Evaluation_Horizon,Demand_Profile,Within_2pct_of_Best,Complexity_Rank,Raw_Best_Model,Selected_Model,Selected,Near_Tie,Raw_Winner_Margin_Pct,Selection_Rationale,RMSE_Rank
PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,Seasonal_Naive,-0.7619047619047645,57.996715834769894,38.142857142857146,1.1849293081547665,1.307995943781846,0.3014678208505834,0.6904761904761905,0.8095238095238095,121.35150909258586,182.659786932024,,,-32.0,1602.0,141272.0,5314.0,29,34,7,42,6,Intermittent,False,1,ETS,Mean,False,True,8.153523384987769e-05,Candidate,6
PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,Drift,-4.497850883776662,62.4351031967804,53.232862742926464,1.6032294595745338,1.3655348500035596,0.4207339546862836,0.9285714285714286,0.9523809523809524,242.34279382327964,331.6609612898633,,,-188.90973711861977,2235.780235202911,163721.96867009002,5314.0,39,40,7,42,6,Intermittent,False,2,ETS,Mean,False,True,8.153523384987769e-05,Candidate,7
PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,7.254334797511385,35.63433679241843,25.23874485090868,0.5378724780843117,0.5981414990001985,0.1614664560149527,0.8571428571428571,1.0,123.06328366975688,188.2090508854872,,,304.68206149547814,1060.027283738165,53331.85026269127,6565.0,36,42,7,42,6,Intermittent,True,3,ETS,Mean,False,True,0.00023724615241949457,Candidate,1
PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,Mean,7.292565856876202,35.64279090171645,25.252880884547547,0.5381574140467725,0.5982736793690185,0.1615568921783697,0.8571428571428571,1.0,122.8774529045196,187.92484725539,,,306.2877659888006,1060.620997150997,53357.15881706621,6565.0,36,42,7,42,6,Intermittent,True,1,ETS,Mean,True,True,0.00023724615241949457,Simplest model within 2% of lowest rolling-origin RMSE,2
PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,TiRex2,-0.1375147501627604,36.71747458849343,27.128790355864027,0.5801857481529791,0.6230887563750653,0.1735581408905238,0.8333333333333334,,124.67462194533576,,11.291969765557184,0.0,-5.7756195068359375,1139.409194946289,56623.26348657976,6565.0,35,0,7,42,6,Intermittent,False,5,ETS,Mean,False,True,0.00023724615241949457,Candidate,3
PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ARIMA,13.036448640758994,45.75757835245814,33.772001763668435,0.7156936631084454,0.7621197504110622,0.216058503286226,0.8095238095238095,0.9761904761904762,127.81039992312996,193.1668999010952,,,547.530842911878,1418.4240740740745,87937.75102061652,6565.0,34,41,7,42,6,Intermittent,False,4,ETS,Mean,False,True,0.00023724615241949457,Candidate,4
PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,Naive,8.309523809523816,54.00198409053399,42.21428571428571,0.8943997198540857,0.906366532410929,0.27006854531607,0.9761904761904762,1.0,276.1440568013975,371.5634401439512,,,349.0,1773.0,122481.0,6565.0,41,42,7,42,6,Intermittent,False,1,ETS,Mean,False,True,0.00023724615241949457,Candidate,5
PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,Seasonal_Naive,14.333333333333336,57.82979953523715,48.38095238095238,1.0436875855828265,0.9992625176118644,0.3095201827875095,0.8809523809523809,0.9047619047619048,149.55416260772694,223.2414801624879,,,602.0,2032.0,140460.0,6565.0,37,38,7,42,6,Intermittent,False,1,ETS,Mean,False,True,0.00023724615241949457,Candidate,6
PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,Drift,8.623886634216468,58.213547863387255,45.537307968784376,0.9656509882834396,0.9763189631029872,0.2913277889853684,0.9761904761904762,1.0,292.87592480584357,393.74628509469375,,,362.20323863709154,1912.566934688944,142330.3205034009,6565.0,41,42,7,42,6,Intermittent,False,2,ETS,Mean,False,True,0.00023724615241949457,Candidate,7
PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,TiRex2,-3.631843930199033,51.99443650651768,41.34268115815662,0.8044919614374422,0.7806497169671631,0.2171033519183018,0.7380952380952381,,122.01759738013858,,16.038108958895243,0.0,-152.53744506835938,1736.392608642578,113543.69996047251,7998.0,31,0,7,42,6,Intermittent,True,5,TiRex2,TiRex2,True,False,0.1489480384737809,Lowest rolling-origin RMSE,1
PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,ETS,7.108064938026639,59.738905835713034,43.05517312011376,0.8392394581395295,0.8991672002846746,0.2260961829263288,0.7142857142857143,0.9285714285714286,141.2970199260659,216.09514406097415,,,298.5387273971187,1808.317271044778,149886.94855882393,7998.0,30,39,7,42,6,Intermittent,False,3,TiRex2,TiRex2,False,False,0.1489480384737809,Candidate,2
PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,7.1042618255672405,59.739047454776575,43.05444597821445,0.8392244447759938,0.8991681987366656,0.2260923644767451,0.7142857142857143,0.9285714285714286,141.0822325480517,215.7666551132331,,,298.37899667382413,1808.2867310850072,149887.65921377,7998.0,30,39,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.1489480384737809,Candidate,3
PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,ARIMA,8.895836917171795,66.54272781334836,50.69217491593356,0.9895487412378308,1.0019716633996738,0.2662004684257577,0.6428571428571429,0.9285714285714286,144.79471020952005,220.20920768151672,,,373.6251505212156,2129.07134646921,185973.25424333732,7998.0,27,39,7,42,6,Intermittent,False,4,TiRex2,TiRex2,False,False,0.1489480384737809,Candidate,4
PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Naive,27.714285714285708,74.3261794550275,59.80952380952382,1.159155347096366,1.1084396847586373,0.3140785196299074,0.9761904761904762,1.0,313.5745924975636,419.8904291866992,,,1164.0,2512.0,232024.0,7998.0,41,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.1489480384737809,Candidate,5
PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Seasonal_Naive,-5.642857142857147,75.22173571388474,60.071428571428584,1.1728621315269772,1.1313674248152996,0.3154538634658664,0.6666666666666666,0.8809523809523809,169.17621336162216,255.84637488942525,,,-237.0,2523.0,237649.0,7998.0,28,37,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.1489480384737809,Candidate,6
PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Drift,35.22294380892582,80.50408801204402,64.13289453447588,1.2415672291781106,1.1976151330355196,0.3367818917789432,0.9761904761904762,1.0,325.9950947328598,438.0692698150031,,,1479.3636399748846,2693.581570447988,272198.143839339,7998.0,41,42,7,42,6,Intermittent,False,2,TiRex2,TiRex2,False,False,0.1489480384737809,Candidate,7
PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,TiRex2,-17.217172531854537,48.92512096545138,35.50494602748326,0.6702868420445426,0.6471433748538052,0.1708141733280981,0.9285714285714286,,190.84659176781065,,15.0982743439851,0.0,-723.1212463378906,1491.2077331542969,100534.03338233008,8730.0,39,0,7,42,6,Intermittent,True,5,TiRex2,TiRex2,True,False,0.09541581643832249,Lowest rolling-origin RMSE,1
PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,ETS,-5.355833176806646,53.59335132671361,43.63293991009404,0.8280273951528369,0.7144333169663715,0.2099179239660881,0.8809523809523809,1.0,189.71531522415003,290.1445366320351,,,-224.9449934258792,1832.5834762239497,120634.38686999932,8730.0,37,42,7,42,6,Intermittent,False,3,TiRex2,TiRex2,False,False,0.09541581643832249,Candidate,2
PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,-5.805377908900075,53.75908983083924,43.73975038644989,0.8299461171508533,0.7164788815372074,0.2104317888007898,0.8809523809523809,1.0,189.40901482587168,289.6760905973875,,,-243.8258721738032,1837.069516230895,121381.66905649018,8730.0,37,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.09541581643832249,Candidate,3
PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Naive,1.2857142857142878,64.95382975621992,53.61904761904762,1.009859767144948,0.8606276029706195,0.2579610538373425,1.0,1.0,398.0664948998831,531.8405165134533,,,54.0,2252.0,177198.0,8730.0,42,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.09541581643832249,Candidate,4
PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Drift,-5.944060707741368,67.96422032492711,54.933869658141454,1.0319226518694555,0.8974069378337877,0.2642866581491341,1.0,1.0,427.4706019055008,570.8953187310035,,,-249.65054972513747,2307.222525641941,194003.6802637599,8730.0,42,42,7,42,6,Intermittent,False,2,TiRex2,TiRex2,False,False,0.09541581643832249,Candidate,5
PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,ARIMA,-29.482142857172462,80.01633172831208,61.35317460319433,1.1664899198815972,1.0715673978256155,0.2951699121803164,0.8095238095238095,0.8333333333333334,191.1379939599693,289.7491198848918,,,-1238.2500000012435,2576.8333333341625,268909.76041672187,8730.0,34,35,7,42,6,Intermittent,False,4,TiRex2,TiRex2,False,False,0.09541581643832249,Candidate,6
PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Seasonal_Naive,-24.47619047619047,82.23109132774768,63.23809523809524,1.200503525323418,1.0988618424497256,0.3042382588774341,0.7857142857142857,0.8333333333333334,190.70771300807516,288.38523792498233,,,-1028.0,2656.0,284002.0,8730.0,33,35,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.09541581643832249,Candidate,7
PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,ARIMA,18.843136429343325,86.17441881956199,66.1246457459101,0.6605896999326174,0.6999930521908313,0.2461215102205091,0.6904761904761905,0.9285714285714286,210.32278214265767,321.6609375781896,,,791.4117300324194,2777.235121328225,311893.27927334985,11284.0,29,39,7,42,6,Intermittent,True,4,ARIMA,Mean,False,True,0.0,Candidate,1
PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Mean,18.84313642934333,86.17441881956199,66.12464574591012,0.6605896999326175,0.6999930521908313,0.2461215102205091,0.7142857142857143,0.9761904761904762,214.21023974060176,327.60629092037766,,,791.411730032419,2777.235121328225,311893.27927334985,11284.0,30,41,7,42,6,Intermittent,True,1,ARIMA,Mean,True,True,0.0,Simplest model within 2% of lowest rolling-origin RMSE,1
PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,ETS,18.84595972538095,86.17469936043855,66.12171054693681,0.6605599102008683,0.6999961670643053,0.2461105851622958,0.7142857142857143,0.9761904761904762,214.5375849323214,328.10692218917114,,,791.5303084659997,2777.1118429713465,311895.3100142027,11284.0,30,41,7,42,6,Intermittent,True,3,ARIMA,Mean,False,True,0.0,Candidate,3
PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,TiRex2,-5.502746218726749,87.03224096847805,75.29544975644066,0.751378097081207,0.7060146856799173,0.2802560164631786,0.7380952380952381,,225.3424766177223,,28.083803974131424,0.0,-231.11534118652344,3162.408889770508,318133.66065579955,11284.0,31,0,7,42,6,Intermittent,True,5,ARIMA,Mean,False,True,0.0,Candidate,4
PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,6.2380952380952355,93.52692507660944,75.04761904761905,0.7490961033546734,0.7615133791339572,0.2793335696561503,0.9761904761904762,1.0,473.43266028410056,635.9077673392484,,,262.0,3152.0,367386.0,11284.0,41,42,7,42,6,Intermittent,False,1,ARIMA,Mean,False,True,0.0,Candidate,5
PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Drift,0.0590690765728254,95.37835923811676,76.2759800655228,0.7612447202985458,0.7765861119520115,0.2839056329982238,1.0,1.0,507.18039238830187,679.5861877618559,,,2.480901216058669,3203.5911627519577,382075.31926012074,11284.0,42,42,7,42,6,Intermittent,False,2,ARIMA,Mean,False,True,0.0,Candidate,6
PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Seasonal_Naive,-25.714285714285708,109.08821244863304,91.28571428571428,0.9104527705162584,0.8818056643911896,0.3397731300957107,0.8571428571428571,1.0,312.9503627315099,467.0716109962654,,,-1080.0,3834.0,499810.0,11284.0,36,42,7,42,6,Intermittent,False,1,ARIMA,Mean,False,True,0.0,Candidate,7
PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Mean,11.857161783664244,103.52778263551971,88.1489530599547,0.7818655162482776,0.7226973893622698,0.280856928274776,0.8571428571428571,1.0,280.98689831423366,429.7323772449871,,,498.0007949138983,3702.2560285180975,450156.0746519515,13182.0,36,42,7,42,6,Intermittent,True,1,Mean,Mean,True,True,0.0003502154403581547,Lowest rolling-origin RMSE,1
PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,ETS,10.187794341669656,103.56403966350472,87.99580435037677,0.7804777168917897,0.7229504316609329,0.2803689715305587,0.8571428571428571,1.0,281.63045034877865,430.7166051479429,,,427.8873623501257,3695.8237827158255,450471.43307980703,13182.0,36,42,7,42,6,Intermittent,True,3,Mean,Mean,False,True,0.0003502154403581547,Candidate,2
PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,TiRex2,8.971959431966146,108.83528844844209,94.19290815080916,0.8348001274745798,0.7582021474955883,0.3001139540535567,0.8571428571428571,,328.99239930652436,,34.70283613659086,0.0,376.8222961425781,3956.102142333984,497495.0404895349,13182.0,36,0,7,42,6,Intermittent,False,5,Mean,Mean,False,True,0.0003502154403581547,Candidate,3
PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,ARIMA,-10.598402466839778,132.97725634052426,106.48182248226486,0.9433683739089204,0.9232109409208622,0.3392684375857323,0.8095238095238095,0.9285714285714286,285.2356793746605,436.2303271367604,,,-445.1329036072704,4472.236544255123,742683.9295618468,13182.0,34,39,7,42,6,Intermittent,False,4,Mean,Mean,False,True,0.0003502154403581547,Candidate,4
PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Naive,47.57142857142858,146.19116643237084,122.52380952380952,1.0627677341148192,0.9796322622474956,0.390380822333485,0.9047619047619048,0.9523809523809524,502.9963640212687,679.2792688227039,,,1998.0,5146.0,897618.0,13182.0,38,40,7,42,6,Intermittent,False,1,Mean,Mean,False,True,0.0003502154403581547,Candidate,5
PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,32.49884294116675,148.12688538991054,123.74528664239308,1.0728516929964202,0.9917836718980584,0.3942726474723494,0.9047619047619048,0.9523809523809524,544.0892181664109,734.4552202771717,,,1364.9514035290044,5197.30203898051,921546.115363259,13182.0,38,40,7,42,6,Intermittent,False,2,Mean,Mean,False,True,0.0003502154403581547,Candidate,6
PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Seasonal_Naive,-58.28571428571431,177.29072169744248,121.09523809523812,1.0784198072458644,1.242488861452177,0.3858291609770899,0.6666666666666666,0.8571428571428571,369.12974016317264,552.3876337653174,,,-2448.0,5086.0,1320144.0,13182.0,28,36,7,42,6,Intermittent,False,1,Mean,Mean,False,True,0.0003502154403581547,Candidate,7
SEA,Sealing Systems,Sealing Systems Core,SEA-01,TiRex2,20.753467378162203,52.72606283288569,40.6085931687128,0.922810142580943,0.902252937265308,0.0572143882283105,0.8571428571428571,,148.1498267764137,,16.04564249351542,0.0,871.6456298828125,1705.5609130859375,116761.5834780112,29810.0,36,0,7,42,6,Stable,True,5,TiRex2,TiRex2,True,False,0.0416376621177977,Lowest rolling-origin RMSE,1
SEA,Sealing Systems,Sealing Systems Core,SEA-01,Mean,31.289076730603824,54.921452821923154,41.96283021667258,0.964234961531088,0.9525717326113616,0.0591224041965866,0.7380952380952381,0.9047619047619048,135.17302524387537,206.7293024192392,,,1314.1412226853608,1762.4388691002482,126687.37116297072,29810.0,31,38,7,42,6,Stable,False,1,TiRex2,TiRex2,False,False,0.0416376621177977,Candidate,2
SEA,Sealing Systems,Sealing Systems Core,SEA-01,ETS,-3.297539460509662,61.692516018574054,53.74687121065027,1.2171909689467846,1.049273565107745,0.0757252127087323,0.8333333333333334,1.0,179.45622490307346,274.4546119469455,,,-138.49665734140672,2257.3685908473126,159850.5943734847,29810.0,35,42,7,42,6,Stable,False,3,TiRex2,TiRex2,False,False,0.0416376621177977,Candidate,3
SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,-19.238095238095266,65.50536146722938,55.428571428571416,1.246388500900195,1.1005831934141663,0.0780945991278094,0.9523809523809524,1.0,275.8966501149122,421.9475144183397,,,-808.0,2328.0,180220.0,29810.0,40,42,7,42,6,Stable,False,1,TiRex2,TiRex2,False,False,0.0416376621177977,Candidate,4
SEA,Sealing Systems,Sealing Systems Core,SEA-01,Drift,-31.741629600340225,74.16056354422084,61.79994256258694,1.3895097611652338,1.2473663908729176,0.0870713716078045,0.9523809523809524,1.0,301.5214049556219,461.13719507634494,,,-1333.1484432142904,2595.597587628652,230991.14577824945,29810.0,40,42,7,42,6,Stable,False,2,TiRex2,TiRex2,False,False,0.0416376621177977,Candidate,5
SEA,Sealing Systems,Sealing Systems Core,SEA-01,Seasonal_Naive,15.023809523809526,74.21574085378512,60.88095238095238,1.395890171890842,1.2937999471980428,0.0857765850385776,0.7142857142857143,0.8571428571428571,148.70094220269382,227.4184660377671,,,631.0,2557.0,231335.0,29810.0,30,36,7,42,6,Stable,False,1,TiRex2,TiRex2,False,False,0.0416376621177977,Candidate,6
SEA,Sealing Systems,Sealing Systems Core,SEA-01,ARIMA,-5.958192480001891,76.03848934145891,61.93819969127022,1.4219343176709995,1.3264369181806344,0.087266165281226,0.5238095238095238,0.6904761904761905,130.91339181869304,200.2147552678317,,,-250.24408416007964,2601.404387033349,242837.7781759088,29810.0,22,29,7,42,6,Stable,False,4,TiRex2,TiRex2,False,False,0.0416376621177977,Candidate,7
SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,-3.880952380952371,63.78106152710074,49.16666666666667,0.7061325161740437,0.7716848855526582,0.0578917858144098,0.9285714285714286,0.9761904761904762,214.01071093551224,327.3011379461487,,,-163.0,2065.0,170857.0,35670.0,39,41,7,42,6,Stable,True,1,Seasonal_Naive,Seasonal_Naive,True,False,0.06561655917997057,Lowest rolling-origin RMSE,1
SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Mean,1.180866630176979,67.96615532535509,43.685696649029985,0.6245850676247013,0.8065491672922664,0.0514381625808595,0.9047619047619048,0.9047619047619048,170.0503112297478,260.069508345143,,,49.59639846743312,1834.79925925926,194014.72732783237,35670.0,38,38,7,42,6,Stable,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.06561655917997057,Candidate,2
SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,-29.295732770647323,72.12502844181014,45.531851632254465,0.651323370817539,0.8522567969597054,0.0536119363205687,0.9047619047619048,,199.47931489490327,,20.06304996228092,0.0,-1230.4207763671875,1912.3377685546875,218484.82856474072,35670.0,38,0,7,42,6,Stable,False,5,Seasonal_Naive,Seasonal_Naive,False,False,0.06561655917997057,Candidate,3
SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ETS,-38.46511814243779,81.39200947975786,52.092127578867576,0.7425530791391467,0.9599977023628,0.0613363991677162,0.8809523809523809,0.9047619047619048,179.0661609927768,273.85806067549856,,,-1615.534961982386,2187.8693583124377,278235.6867004257,35670.0,37,38,7,42,6,Stable,False,3,Seasonal_Naive,Seasonal_Naive,False,False,0.06561655917997057,Candidate,4
SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,-48.142857142857146,83.51361451598062,61.66666666666667,0.8810706873133307,0.991745872785066,0.072610036445192,0.9761904761904762,1.0,413.8964162815611,632.9999440149916,,,-2022.0,2590.0,292930.0,35670.0,41,42,7,42,6,Stable,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.06561655917997057,Candidate,5
SEA,Sealing Systems,Sealing Systems Compact,SEA-02,ARIMA,-38.09173922337236,92.16578818041786,66.08831630185516,0.9461322554990788,1.100143736717653,0.0778163522477688,0.7380952380952381,0.8571428571428571,174.82029973007118,267.36457622899457,,,-1599.853047381638,2775.709284677916,356770.36545854143,35670.0,31,36,7,42,6,Stable,False,4,Seasonal_Naive,Seasonal_Naive,False,False,0.06561655917997057,Candidate,6
SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Drift,-59.63279464205626,93.57759483992444,70.09427521129545,1.0002709932830434,1.1128179559480018,0.0825332088274294,1.0,1.0,452.8846305577685,692.6272722141684,,,-2504.577374966362,2943.959558874409,367784.18275305216,35670.0,42,42,7,42,6,Stable,False,2,Seasonal_Naive,Seasonal_Naive,False,False,0.06561655917997057,Candidate,7
SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,-9.976190476190473,101.12780692437332,89.73809523809524,1.446305303495539,1.250532940470471,0.0906489008610322,0.5952380952380952,0.9047619047619048,216.0627448821723,330.4394530468744,,,-419.0,3769.0,429527.0,41578.0,25,38,7,42,6,Stable,True,1,Seasonal_Naive,Seasonal_Naive,True,False,0.16723603473511642,Lowest rolling-origin RMSE,1
SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,-17.449016056085554,118.04002035586396,102.17682926443838,1.6353666367416395,1.4281994723470814,0.1032138830416666,0.4285714285714285,0.7619047619047619,198.2704738152422,303.2285226154189,,,-732.8586743555932,4291.426829106414,585204.7490357369,41578.0,18,32,7,42,6,Stable,False,4,Seasonal_Naive,Seasonal_Naive,False,False,0.16723603473511642,Candidate,2
SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,-30.263086987816045,118.36580031495298,105.49146138541867,1.6882069892324827,1.4355636553674436,0.1065621573473372,0.4047619047619047,0.7380952380952381,199.6309709938284,305.3092234961238,,,-1271.049653488274,4430.641378187587,588439.4327363714,41578.0,17,31,7,42,6,Stable,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.16723603473511642,Candidate,3
SEA,Sealing Systems,Sealing Systems Standard,SEA-03,TiRex2,-34.92931111653646,131.759343807813,111.23430669875373,1.7720108367677745,1.5838290697030613,0.1123632902339616,0.4285714285714285,,215.0241931733631,,44.88561084888599,0.0,-1467.0310668945312,4671.840881347656,729142.0365879498,41578.0,18,0,7,42,6,Stable,False,5,Seasonal_Naive,Seasonal_Naive,False,False,0.16723603473511642,Candidate,4
SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,-60.58560355965423,164.467408847281,139.7268726135207,2.224284081139245,1.9929166695279696,0.1411450442485899,0.4047619047619047,0.6190476190476191,228.13700890150508,348.90544634279263,,,-2544.59534950548,5868.528649767872,1136080.2000634249,41578.0,17,26,7,42,6,Stable,False,3,Seasonal_Naive,Seasonal_Naive,False,False,0.16723603473511642,Candidate,5
SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Naive,-44.19047619047622,181.9500193014816,154.1904761904762,2.462859072161382,2.22497203927277,0.1557554475924767,0.6428571428571429,0.9285714285714286,391.81262210628194,599.2256953704207,,,-1856.0,6476.0,1390444.0,41578.0,27,39,7,42,6,Stable,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.16723603473511642,Candidate,6
SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,-44.065187412398814,196.37685994123817,167.60917165610462,2.672072623590764,2.3991839123709435,0.1693103374273989,0.6666666666666666,0.9285714285714286,428.25447707933125,654.9587030755428,,,-1850.7378713207509,7039.585209556395,1619682.5870559874,41578.0,28,39,7,42,6,Stable,False,2,Seasonal_Naive,Seasonal_Naive,False,False,0.16723603473511642,Candidate,7
SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,TiRex2,24.820635114397323,75.35346376676756,61.8588373093378,0.8277542976442741,0.8265349459603716,0.0511159652742083,0.9047619047619048,,267.28330775669644,,24.09648334160053,0.0,1042.4666748046875,2598.0711669921875,238482.0690692812,50827.0,38,0,7,42,6,Stable,True,5,TiRex2,TiRex2,True,False,0.04130331397829175,Lowest rolling-origin RMSE,1
SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Mean,37.414599495560054,78.46581154007819,66.85528990926363,0.8946440361723436,0.8601117323876964,0.0552446962478421,0.8571428571428571,0.9761904761904762,225.5406116657786,344.93459943471623,,,1571.4131788135223,2807.922176189072,258589.11038700893,50827.0,36,41,7,42,6,Stable,False,1,TiRex2,TiRex2,False,False,0.04130331397829175,Candidate,2
SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ETS,3.525425300586853,78.51640787011414,60.550084742436496,0.8092030053200409,0.8607968086250549,0.0500345005446383,0.8571428571428571,0.9285714285714286,227.4181151213655,347.80599318330576,,,148.0678626246472,2543.103559182333,258922.7048026971,50827.0,36,39,7,42,6,Stable,False,3,TiRex2,TiRex2,False,False,0.04130331397829175,Candidate,3
SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Naive,-24.119047619047624,84.82348619058173,66.35714285714285,0.890266476914353,0.9328439304529852,0.0548330611682767,1.0,1.0,523.2928954840364,800.3074211676733,,,-1013.0,2787.0,302191.0,50827.0,42,42,7,42,6,Stable,False,1,TiRex2,TiRex2,False,False,0.04130331397829175,Candidate,4
SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Drift,-38.74926736723212,93.39419073703368,72.80955638372161,0.9756198242136338,1.024903287891903,0.0601648999176876,1.0,1.0,572.57789178022,875.6823185309804,,,-1627.4692294237493,3058.0013681163077,366343.944263868,50827.0,42,42,7,42,6,Stable,False,2,TiRex2,TiRex2,False,False,0.04130331397829175,Candidate,5
SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,ARIMA,7.782764772667566,99.2103687999598,85.28630952382294,1.1472192677233817,1.0953412726302183,0.0704748460464037,0.7380952380952381,0.9047619047619048,218.19757261869893,333.7043903223488,,,326.8761204520381,3582.025000000563,413393.28565180954,50827.0,31,38,7,42,6,Stable,False,4,TiRex2,TiRex2,False,False,0.04130331397829175,Candidate,6
SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Seasonal_Naive,37.523809523809526,100.20930476709616,88.76190476190476,1.194036276468948,1.1063404865491426,0.0733468432132528,0.8571428571428571,0.9523809523809524,234.6609639590909,358.88297459323985,,,1576.0,3728.0,421760.0,50827.0,36,40,7,42,6,Stable,False,1,TiRex2,TiRex2,False,False,0.04130331397829175,Candidate,7
SEA,Sealing Systems,Sealing Systems Precision,SEA-05,Mean,50.42091214204522,110.94219115959812,92.62860270545002,0.9523469127748848,0.7789180735113463,0.0663539989703211,0.9285714285714286,1.0,341.92529308396576,522.9296095963858,,,2117.6783099658983,3890.401313628901,516943.13073029823,58631.0,39,42,7,42,6,Stable,True,1,Mean,Mean,True,True,0.00990825365725923,Lowest rolling-origin RMSE,1
SEA,Sealing Systems,Sealing Systems Precision,SEA-05,ETS,52.304509834516296,112.04143453089956,93.71569260252387,0.9618921483196676,0.7849688288543742,0.0671327299433064,0.9285714285714286,1.0,342.5163956130568,523.833622902863,,,2196.789413049685,3936.0590893060016,527237.8881731577,58631.0,39,42,7,42,6,Stable,True,3,Mean,Mean,False,True,0.00990825365725923,Candidate,2
SEA,Sealing Systems,Sealing Systems Precision,SEA-05,TiRex2,47.62632533482143,116.1721818804486,94.07907249813988,0.975681421456552,0.8253746510067798,0.067393035167776,0.8809523809523809,,362.4225783575149,,36.9544602489976,0.0,2000.3056640625,3951.321044921875,566830.9854002893,58631.0,37,0,7,42,6,Stable,False,5,Mean,Mean,False,True,0.00990825365725923,Candidate,3
